"","annot.symbol","seqnames","diff_meth","mu0","mu1","annot.type","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"12444","DCBLD1","chr6",0.373664244,0.900783399,0.527119156,"hg38_genes_introns",-0.821441138920269,-0.821577256718525,4.93068909161095,0.0280083534967857,0.726298187313121
"12445","DCBLD1","chr6",0.373664244,0.900783399,0.527119156,"hg38_genes_introns",-0.821441138920269,-0.821577256718525,4.93068909161095,0.0280083534967857,0.726298187313121
"12446","DCBLD1","chr6",0.373664244,0.900783399,0.527119156,"hg38_genes_introns",-0.821441138920269,-0.821577256718525,4.93068909161095,0.0280083534967857,0.726298187313121
"12447","DCBLD1","chr6",0.373664244,0.900783399,0.527119156,"hg38_genes_introns",-0.821441138920269,-0.821577256718525,4.93068909161095,0.0280083534967857,0.726298187313121
"12859","DIO2","chr14",0.412918906,0.624654088,0.211735181,"hg38_genes_introns",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12860","DIO2","chr14",0.412918906,0.624654088,0.211735181,"hg38_genes_1to5kb",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12861","DIO2","chr14",0.412918906,0.624654088,0.211735181,"hg38_genes_1to5kb",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12864","DIO2","chr14",0.33609366,0.614737404,0.278643743,"hg38_genes_introns",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12865","DIO2","chr14",0.309222699,0.681833378,0.372610679,"hg38_genes_introns",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12866","DIO2","chr14",0.412918906,0.624654088,0.211735181,"hg38_genes_introns",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12867","DIO2","chr14",0.343421913,0.549796242,0.206374329,"hg38_genes_introns",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12870","DIO2","chr14",0.343421913,0.549796242,0.206374329,"hg38_genes_introns",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12872","DIO2","chr14",0.343421913,0.549796242,0.206374329,"hg38_genes_introns",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12873","DIO2","chr14",0.412918906,0.624654088,0.211735181,"hg38_genes_1to5kb",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12874","DIO2","chr14",0.412918906,0.624654088,0.211735181,"hg38_genes_1to5kb",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12875","DIO2","chr14",0.412918906,0.624654088,0.211735181,"hg38_genes_1to5kb",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12877","DIO2","chr14",0.343421913,0.549796242,0.206374329,"hg38_genes_introns",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12879","DIO2","chr14",0.273721022,0.484280262,0.210559241,"hg38_genes_introns",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12880","DIO2","chr14",0.343421913,0.549796242,0.206374329,"hg38_genes_introns",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12883","DIO2","chr14",0.33609366,0.614737404,0.278643743,"hg38_genes_introns",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12884","DIO2","chr14",0.412918906,0.624654088,0.211735181,"hg38_genes_1to5kb",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12886","DIO2","chr14",0.273721022,0.484280262,0.210559241,"hg38_genes_introns",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12887","DIO2","chr14",0.309222699,0.681833378,0.372610679,"hg38_genes_introns",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12889","DIO2","chr14",0.263745941,0.63203109,0.368285149,"hg38_genes_promoters",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12890","DIO2","chr14",0.412918906,0.624654088,0.211735181,"hg38_genes_introns",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12891","DIO2","chr14",0.263745941,0.63203109,0.368285149,"hg38_genes_exonintronboundaries",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12892","DIO2","chr14",0.343421913,0.549796242,0.206374329,"hg38_genes_introns",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"12893","DIO2","chr14",0.263745941,0.63203109,0.368285149,"hg38_genes_intronexonboundaries",-1.61888776560059,-1.61920257440125,4.93170629843584,0.00394625985239447,0.241002185304461
"13015","DKK2","chr4",0.420381927,0.650435907,0.230053979,"hg38_genes_introns",-1.34324986921677,-1.34351299298033,4.82768978599831,0.0453726909791273,0.966370597421115
"13016","DKK2","chr4",0.420381927,0.650435907,0.230053979,"hg38_genes_introns",-1.34324986921677,-1.34351299298033,4.82768978599831,0.0453726909791273,0.966370597421115
"13018","DKK2","chr4",0.420381927,0.650435907,0.230053979,"hg38_genes_introns",-1.34324986921677,-1.34351299298033,4.82768978599831,0.0453726909791273,0.966370597421115
"13019","DKK2","chr4",0.27601713,0.734146008,0.458128878,"hg38_genes_introns",-1.34324986921677,-1.34351299298033,4.82768978599831,0.0453726909791273,0.966370597421115
"13020","DKK2","chr4",0.308232165,0.934496007,0.626263843,"hg38_genes_introns",-1.34324986921677,-1.34351299298033,4.82768978599831,0.0453726909791273,0.966370597421115
"13021","DKK2","chr4",0.27601713,0.734146008,0.458128878,"hg38_genes_introns",-1.34324986921677,-1.34351299298033,4.82768978599831,0.0453726909791273,0.966370597421115
"13022","DKK2","chr4",0.308232165,0.934496007,0.626263843,"hg38_genes_introns",-1.34324986921677,-1.34351299298033,4.82768978599831,0.0453726909791273,0.966370597421115
"13023","DKK2","chr4",0.420381927,0.650435907,0.230053979,"hg38_genes_introns",-1.34324986921677,-1.34351299298033,4.82768978599831,0.0453726909791273,0.966370597421115
"13486","DOCK2","chr5",0.373282522,0.550632087,0.177349565,"hg38_genes_introns",-1.27892413762393,-1.27982506288698,2.96945080700196,0.00604201889063624,0.309247508251431
"13487","DOCK2","chr5",0.257689971,0.612958976,0.355269005,"hg38_genes_introns",-1.27892413762393,-1.27982506288698,2.96945080700196,0.00604201889063624,0.309247508251431
"13488","DOCK2","chr5",0.373282522,0.550632087,0.177349565,"hg38_genes_introns",-1.27892413762393,-1.27982506288698,2.96945080700196,0.00604201889063624,0.309247508251431
"13489","DOCK2","chr5",0.348234774,0.712158507,0.363923733,"hg38_genes_introns",-1.27892413762393,-1.27982506288698,2.96945080700196,0.00604201889063624,0.309247508251431
"13491","DOCK2","chr5",0.373282522,0.550632087,0.177349565,"hg38_genes_introns",-1.27892413762393,-1.27982506288698,2.96945080700196,0.00604201889063624,0.309247508251431
"13493","DOCK2","chr5",0.257689971,0.612958976,0.355269005,"hg38_genes_introns",-1.27892413762393,-1.27982506288698,2.96945080700196,0.00604201889063624,0.309247508251431
"13494","DOCK2","chr5",0.257689971,0.612958976,0.355269005,"hg38_genes_introns",-1.27892413762393,-1.27982506288698,2.96945080700196,0.00604201889063624,0.309247508251431
"13496","DOCK2","chr5",0.257689971,0.612958976,0.355269005,"hg38_genes_introns",-1.27892413762393,-1.27982506288698,2.96945080700196,0.00604201889063624,0.309247508251431
"13498","DOCK2","chr5",0.373282522,0.550632087,0.177349565,"hg38_genes_introns",-1.27892413762393,-1.27982506288698,2.96945080700196,0.00604201889063624,0.309247508251431
"13499","DOCK2","chr5",0.348234774,0.712158507,0.363923733,"hg38_genes_introns",-1.27892413762393,-1.27982506288698,2.96945080700196,0.00604201889063624,0.309247508251431
"13500","DOCK2","chr5",0.373282522,0.550632087,0.177349565,"hg38_genes_introns",-1.27892413762393,-1.27982506288698,2.96945080700196,0.00604201889063624,0.309247508251431
"13501","DOCK2","chr5",0.348234774,0.712158507,0.363923733,"hg38_genes_introns",-1.27892413762393,-1.27982506288698,2.96945080700196,0.00604201889063624,0.309247508251431
"13502","DOCK3","chr3",0.300604969,0.631465392,0.330860424,"hg38_genes_introns",-1.81789142040602,-1.8186904751459,3.86332398611796,0.020304579907302,0.607434707080083
"13711","DSP","chr6",0.27105385,0.788132872,0.517079022,"hg38_genes_introns",-1.93189176878608,-1.93199449579722,6.93085277954321,0.00122668622972434,0.121561197903933
"13712","DSP","chr6",0.27105385,0.788132872,0.517079022,"hg38_genes_introns",-1.93189176878608,-1.93199449579722,6.93085277954321,0.00122668622972434,0.121561197903933
"13807","DUSP4","chr8",0.326247767,0.680278482,0.354030715,"hg38_genes_5UTRs",-2.04070773705898,-2.0412745543465,4.5613849036701,0.00772225170749452,0.359135817089097
"13808","DUSP4","chr8",0.225278563,0.317979767,0.092701203,"hg38_genes_1to5kb",-2.04070773705898,-2.0412745543465,4.5613849036701,0.00772225170749452,0.359135817089097
"13809","DUSP4","chr8",0.326247767,0.680278482,0.354030715,"hg38_genes_firstexons",-2.04070773705898,-2.0412745543465,4.5613849036701,0.00772225170749452,0.359135817089097
"13810","DUSP4","chr8",0.326247767,0.680278482,0.354030715,"hg38_genes_introns",-2.04070773705898,-2.0412745543465,4.5613849036701,0.00772225170749452,0.359135817089097
"13811","DUSP4","chr8",0.326247767,0.680278482,0.354030715,"hg38_genes_introns",-2.04070773705898,-2.0412745543465,4.5613849036701,0.00772225170749452,0.359135817089097
"13812","DUSP4","chr8",0.326247767,0.680278482,0.354030715,"hg38_genes_exonintronboundaries",-2.04070773705898,-2.0412745543465,4.5613849036701,0.00772225170749452,0.359135817089097
"13813","DUSP4","chr8",0.225278563,0.317979767,0.092701203,"hg38_genes_1to5kb",-2.04070773705898,-2.0412745543465,4.5613849036701,0.00772225170749452,0.359135817089097
"13814","DUSP4","chr8",0.303340655,0.752045074,0.448704419,"hg38_genes_introns",-2.04070773705898,-2.0412745543465,4.5613849036701,0.00772225170749452,0.359135817089097
"13815","DUSP4","chr8",0.326247767,0.680278482,0.354030715,"hg38_genes_exons",-2.04070773705898,-2.0412745543465,4.5613849036701,0.00772225170749452,0.359135817089097
"13816","DUSP4","chr8",0.303340655,0.752045074,0.448704419,"hg38_genes_introns",-2.04070773705898,-2.0412745543465,4.5613849036701,0.00772225170749452,0.359135817089097
"14897","ENC1","chr5",0.369013977,0.773312088,0.404298111,"hg38_genes_introns",-1.06114550384077,-1.06147967989784,4.07032538970875,0.0267867908851683,0.714327502773427
"14898","ENC1","chr5",0.369013977,0.773312088,0.404298111,"hg38_genes_introns",-1.06114550384077,-1.06147967989784,4.07032538970875,0.0267867908851683,0.714327502773427
"14899","ENC1","chr5",0.369013977,0.773312088,0.404298111,"hg38_genes_introns",-1.06114550384077,-1.06147967989784,4.07032538970875,0.0267867908851683,0.714327502773427
"14900","ENC1","chr5",0.369013977,0.773312088,0.404298111,"hg38_genes_introns",-1.06114550384077,-1.06147967989784,4.07032538970875,0.0267867908851683,0.714327502773427
"14901","ENC1","chr5",0.369013977,0.773312088,0.404298111,"hg38_genes_5UTRs",-1.06114550384077,-1.06147967989784,4.07032538970875,0.0267867908851683,0.714327502773427
"14902","ENC1","chr5",0.369013977,0.773312088,0.404298111,"hg38_genes_introns",-1.06114550384077,-1.06147967989784,4.07032538970875,0.0267867908851683,0.714327502773427
"14903","ENC1","chr5",0.369013977,0.773312088,0.404298111,"hg38_genes_introns",-1.06114550384077,-1.06147967989784,4.07032538970875,0.0267867908851683,0.714327502773427
"14904","ENC1","chr5",0.369013977,0.773312088,0.404298111,"hg38_genes_exons",-1.06114550384077,-1.06147967989784,4.07032538970875,0.0267867908851683,0.714327502773427
"16259","F3","chr1",0.320945579,0.720301555,0.399355976,"hg38_genes_introns",-1.28957077698088,-1.28967156671575,6.13886178051902,0.0134186842900116,0.472801542761644
"16260","F3","chr1",0.320945579,0.720301555,0.399355976,"hg38_genes_1to5kb",-1.28957077698088,-1.28967156671575,6.13886178051902,0.0134186842900116,0.472801542761644
"16261","F3","chr1",0.320945579,0.720301555,0.399355976,"hg38_genes_introns",-1.28957077698088,-1.28967156671575,6.13886178051902,0.0134186842900116,0.472801542761644
"16262","F3","chr1",0.320945579,0.720301555,0.399355976,"hg38_genes_introns",-1.28957077698088,-1.28967156671575,6.13886178051902,0.0134186842900116,0.472801542761644
"16784","FAT1","chr4",0.290171425,0.668262975,0.37809155,"hg38_genes_introns",-1.17173912956447,-1.17174486085095,10.0962027436466,0.00255318625584051,0.192179994093784
"16785","FAT1","chr4",0.290171425,0.668262975,0.37809155,"hg38_genes_introns",-1.17173912956447,-1.17174486085095,10.0962027436466,0.00255318625584051,0.192179994093784
"16786","FAT1","chr4",0.290171425,0.668262975,0.37809155,"hg38_genes_introns",-1.17173912956447,-1.17174486085095,10.0962027436466,0.00255318625584051,0.192179994093784
"16787","FAT1","chr4",0.290171425,0.668262975,0.37809155,"hg38_genes_introns",-1.17173912956447,-1.17174486085095,10.0962027436466,0.00255318625584051,0.192179994093784
"16788","FAT1","chr4",0.290171425,0.668262975,0.37809155,"hg38_genes_introns",-1.17173912956447,-1.17174486085095,10.0962027436466,0.00255318625584051,0.192179994093784
"16789","FAT1","chr4",0.254658646,0.465009832,0.210351186,"hg38_genes_introns",-1.17173912956447,-1.17174486085095,10.0962027436466,0.00255318625584051,0.192179994093784
"16790","FAT1","chr4",0.254658646,0.465009832,0.210351186,"hg38_genes_introns",-1.17173912956447,-1.17174486085095,10.0962027436466,0.00255318625584051,0.192179994093784
"16791","FAT1","chr4",0.290171425,0.668262975,0.37809155,"hg38_genes_introns",-1.17173912956447,-1.17174486085095,10.0962027436466,0.00255318625584051,0.192179994093784
"16792","FAT1","chr4",0.290171425,0.668262975,0.37809155,"hg38_genes_introns",-1.17173912956447,-1.17174486085095,10.0962027436466,0.00255318625584051,0.192179994093784
"17114","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_1to5kb",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17115","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_introns",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17116","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_introns",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17117","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_introns",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17118","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_introns",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17119","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_introns",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17120","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_introns",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17121","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_introns",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17122","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_introns",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17123","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_introns",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17124","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_introns",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17125","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_introns",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17126","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_introns",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17127","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_introns",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17128","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_introns",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17129","FGF1","chr5",0.35133725,0.491802989,0.140465738,"hg38_genes_introns",-1.11790251821143,-1.11912565384339,2.30586609430134,0.0269153590490417,0.71523682240191
"17425","FLNB","chr3",0.304082919,0.562357957,0.258275038,"hg38_genes_introns",-0.840268825563782,-0.84027951225103,8.63223632566917,0.0108875206575054,0.418413032700366
"17426","FLNB","chr3",0.304082919,0.562357957,0.258275038,"hg38_genes_introns",-0.840268825563782,-0.84027951225103,8.63223632566917,0.0108875206575054,0.418413032700366
"17427","FLNB","chr3",0.304082919,0.562357957,0.258275038,"hg38_genes_introns",-0.840268825563782,-0.84027951225103,8.63223632566917,0.0108875206575054,0.418413032700366
"17428","FLNB","chr3",0.304082919,0.562357957,0.258275038,"hg38_genes_introns",-0.840268825563782,-0.84027951225103,8.63223632566917,0.0108875206575054,0.418413032700366
"17429","FLRT2","chr14",0.242692191,0.886374726,0.643682536,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17430","FLRT2","chr14",0.262099356,0.583885132,0.321785776,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17431","FLRT2","chr14",0.242692191,0.886374726,0.643682536,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17432","FLRT2","chr14",0.279888343,0.470918021,0.191029678,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17433","FLRT2","chr14",0.279888343,0.470918021,0.191029678,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17434","FLRT2","chr14",0.279888343,0.470918021,0.191029678,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17435","FLRT2","chr14",0.237281484,0.886439313,0.649157829,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17436","FLRT2","chr14",0.237281484,0.886439313,0.649157829,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17437","FLRT2","chr14",0.318136578,0.574635398,0.25649882,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17438","FLRT2","chr14",0.242692191,0.886374726,0.643682536,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17439","FLRT2","chr14",0.262099356,0.583885132,0.321785776,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17440","FLRT2","chr14",0.279888343,0.470918021,0.191029678,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17441","FLRT2","chr14",0.237281484,0.886439313,0.649157829,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17442","FLRT2","chr14",0.237281484,0.886439313,0.649157829,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17443","FLRT2","chr14",0.318136578,0.574635398,0.25649882,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17444","FLRT2","chr14",0.324774087,0.650781296,0.326007209,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17445","FLRT2","chr14",0.324774087,0.650781296,0.326007209,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17446","FLRT2","chr14",0.318136578,0.574635398,0.25649882,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17447","FLRT2","chr14",0.319818965,0.51867835,0.198859384,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17448","FLRT2","chr14",0.324774087,0.650781296,0.326007209,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17449","FLRT2","chr14",0.324774087,0.650781296,0.326007209,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17450","FLRT2","chr14",0.319818965,0.51867835,0.198859384,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17451","FLRT2","chr14",0.318136578,0.574635398,0.25649882,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17452","FLRT2","chr14",0.242692191,0.886374726,0.643682536,"hg38_genes_introns",-0.835627122276115,-0.835640863494446,8.26064969027694,0.0225435572049514,0.65120761399728
"17513","FMN2","chr1",0.26789227,0.439568898,0.171676629,"hg38_genes_introns",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17514","FMN2","chr1",0.271285676,0.761159703,0.489874027,"hg38_genes_introns",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17515","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_exons",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17516","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_cds",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17517","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_promoters",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17518","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_intronexonboundaries",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17519","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_exonintronboundaries",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17521","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_exonintronboundaries",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17522","FMN2","chr1",0.26789227,0.439568898,0.171676629,"hg38_genes_1to5kb",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17523","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_intronexonboundaries",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17524","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_introns",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17525","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_introns",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17526","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_exons",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17527","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_exons",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17529","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_introns",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17530","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_intronexonboundaries",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17531","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_intronexonboundaries",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17532","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_intronexonboundaries",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17533","FMN2","chr1",0.271285676,0.761159703,0.489874027,"hg38_genes_introns",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17534","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_exonintronboundaries",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17535","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_exons",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17536","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_cds",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17537","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_exonintronboundaries",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17538","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_exonintronboundaries",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17539","FMN2","chr1",0.271285676,0.761159703,0.489874027,"hg38_genes_introns",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17541","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_5UTRs",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17542","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_introns",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17543","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_exons",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17544","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_exons",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17545","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_exonintronboundaries",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17546","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_cds",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17547","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_exonintronboundaries",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17548","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_exons",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17549","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_cds",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17550","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_intronexonboundaries",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
"17551","FMN2","chr1",0.27176176,0.807108128,0.535346368,"hg38_genes_exons",-0.826223379369392,-0.826269818300548,6.48751024577842,0.018785960725902,0.584702769503467
